OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04060120100930SRW,Sample-Routine,Water,,2010-06-01,09:30:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04060220141035SRW,Sample-Routine,Water,,2014-06-02,10:35:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04050220110926SRW,Sample-Routine,Water,,2011-05-02,09:26:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,"Sampled for, but analysis lost or not used for not meeting QC criteria. Accompanying value is not meaningful for analysis.",,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04061420111003SRW,Sample-Routine,Water,,2011-06-14,10:03:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,"Sampled for, but analysis lost or not used for not meeting QC criteria. Accompanying value is not meaningful for analysis.",,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04051620110005SRW,Sample-Routine,Water,,2011-05-16,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04052820131200SRW,Sample-Routine,Water,,2013-05-28,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04070820131200SRW,Sample-Routine,Water,,2013-07-08,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.19,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04061020131200SRW,Sample-Routine,Water,,2013-06-10,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04061720131200SRW,Sample-Routine,Water,,2013-06-17,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04071920100939SRW,Sample-Routine,Water,,2010-07-19,09:39:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04092320141430SRW,Sample-Routine,Water,,2014-09-23,14:30:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04050520141010SRW,Sample-Routine,Water,,2014-05-05,10:10:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04082520141045SRW,Sample-Routine,Water,,2014-08-25,10:45:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.66,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04051920141425SRW,Sample-Routine,Water,,2014-05-19,14:25:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.15,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04091720131200SRW,Sample-Routine,Water,,2013-09-17,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04052020131200SRW,Sample-Routine,Water,,2013-05-20,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04062020111012SRW,Sample-Routine,Water,,2011-06-20,10:12:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04082920110005SRW,Sample-Routine,Water,,2011-08-29,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04081520111010SRW,Sample-Routine,Water,,2011-08-15,10:10:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04051120110005SRW,Sample-Routine,Water,,2011-05-11,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04080520141000SRW,Sample-Routine,Water,,2014-08-05,10:00:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,15.33,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04061620141445SRW,Sample-Routine,Water,,2014-06-16,14:45:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04063020141150SRW,Sample-Routine,Water,,2014-06-30,11:50:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.17,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04072820141040SRW,Sample-Routine,Water,,2014-07-28,10:40:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.5,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04052720141055SRW,Sample-Routine,Water,,2014-05-27,10:55:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04060420131200SRW,Sample-Routine,Water,,2013-06-04,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04050620131500SRW,Sample-Routine,Water,,2013-05-06,15:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04080520131200SRW,Sample-Routine,Water,,2013-08-05,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.25,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04080220110005SRW,Sample-Routine,Water,,2011-08-02,12:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,"Sampled for, but analysis lost or not used for not meeting QC criteria. Accompanying value is not meaningful for analysis.",,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04071520130905SRW,Sample-Routine,Water,,2013-07-15,09:05:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04081920130912SRW,Sample-Routine,Water,,2013-08-19,09:12:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04072620100840SRW,Sample-Routine,Water,,2010-07-26,08:40:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04090720100830SRW,Sample-Routine,Water,,2010-09-07,08:30:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04070620100835SRW,Sample-Routine,Water,,2010-07-06,08:35:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04071220100820SRW,Sample-Routine,Water,,2010-07-12,08:20:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04082320100810SRW,Sample-Routine,Water,,2010-08-23,08:10:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04053120111115SRW,Sample-Routine,Water,,2011-05-31,11:15:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04052320111100SRW,Sample-Routine,Water,,2011-05-23,11:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04050220111145SRW,Sample-Routine,Water,,2011-05-02,11:45:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,"Sampled for, but analysis lost or not used for not meeting QC criteria. Accompanying value is not meaningful for analysis.",,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04062020111120SRW,Sample-Routine,Water,,2011-06-20,11:20:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,"Sampled for, but analysis lost or not used for not meeting QC criteria. Accompanying value is not meaningful for analysis.",,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04080420141055SRW,Sample-Routine,Water,,2014-08-04,10:55:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04092220140935SRW,Sample-Routine,Water,,2014-09-22,09:35:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04093020130850SRW,Sample-Routine,Water,,2013-09-30,08:50:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04091520140922SRW,Sample-Routine,Water,,2014-09-15,09:22:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04081820140920SRW,Sample-Routine,Water,,2014-08-18,09:20:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04061620141155SRW,Sample-Routine,Water,,2014-06-16,11:55:00,MDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04071820111145SRW,Sample-Routine,Water,,2011-07-18,11:45:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04081620111120SRW,Sample-Routine,Water,,2011-08-16,11:20:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,"Sampled for, but analysis lost or not used for not meeting QC criteria. Accompanying value is not meaningful for analysis.",,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04091920111110SRW,Sample-Routine,Water,,2011-09-19,11:10:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.17,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04082220111055SRW,Sample-Routine,Water,,2011-08-22,10:55:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04061320111108SRW,Sample-Routine,Water,,2011-06-13,11:08:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04090920131100SRW,Sample-Routine,Water,,2013-09-09,11:00:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04092420131007SRW,Sample-Routine,Water,,2013-09-24,10:07:00,MDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
